x1,x2,x3,x4,x5
3.3160334446958757,-2.3974373375310076,,-2.3352556738066923,-3.4613672181246784
-1.7442505062058693,-7.101444031229058,-0.21286399553709323,,-1.669040581869499
2.393724415809407,-7.842537978551498,-6.388463363384013,,4.0684301416595385
,9.838187171412585,7.440467810903531,-2.506519164332299,-1.9889166405623353
0.2050695231903088,,5.887307857669629,-7.151230918250432,0.8782302634841646
5.624079391309968,1.0007604536985166,2.6086145778493552,-2.3205242065361054,-4.463166962278725
1.8852374784136074,-6.827242589633453,,-0.20513682559733049,2.8879827908870084
7.339548366745568,-4.114753158321434,1.4566416486868672,-6.99769338244154,5.417270913925806
-6.125448559517949,-3.781804977028142,,-1.1233357839201972,-4.796398405435569
-5.645745403325116,5.006321532143144,,-0.4385554119933541,8.075152279314043
-8.037791828058648,-8.41184543030834,,-2.738806365387223,4.248783018575612
4.281446250659373,,9.461220622778882,-1.6839125660875336,-2.0764351716136957
-4.5054556513486625,-4.862223574338015,9.8459726944589,2.080508989299233,
-1.7266313318857485,-2.6998723302672714,,-6.201635726002996,2.3591644296688763
7.374229246017709,8.604010000178612,-6.003458558323667,-2.776889491869773,-7.367964345668823
5.0532983459872405,,9.65401981628327,-0.24174626059856585,5.669184718460427
-8.651765044322609,-8.803765102868612,-3.9272351147119364,-4.190802649988463,
,-3.0259502661255597,0.42443228718764203,-0.2067743423919275,6.290312079967508
-8.519441918241245,8.78025555976986,2.5233796941177644,-2.6151825848600154,-2.5677238602888597
2.971130297313424,,-6.069077162855274,-3.344720930043623,7.335802547586468
5.5143307242294295,0.360370765536036,8.651415903692385,1.7931015537589072,
1.192518061408471,-2.5876811923994145,9.640779311178665,,-8.964219101626604
,-0.5388918257661519,3.1158004678872615,7.488466265988976,-0.7539178767681296
4.227310528070612,-7.886471280221531,6.507972405889333,1.5952003198831122,4.422990137930139
9.273284108000016,7.094171869089536,-7.171097300882548,,7.490173354569105
,-1.2061977332935836,7.060505733739248,-5.124225406454478,3.680975408577968
,4.6771155423376864,-1.1970548378237273,-0.9406646018469242,-2.03677555451793
-4.388177183375884,4.239241507994722,,-5.147686574714137,-6.368698827229046
,4.323538547017854,2.252917508964112,3.944472415572344,1.7852339392983652
3.1332776402044686,,4.932239978575263,8.339964244571384,-8.543933190156773
