x1,x2,x3,x4
-0.5121814012057886,,-9.84726115665322,9.599234653726992
3.1068132231758927,,-7.417617395581653,-4.576202714043884
7.498756915325679,7.683089765639032,,-3.9530617015969938
5.218582438264887,-2.089626463838239,7.144836613152609,
0.9670978195323254,8.001449434817054,9.160548771990413,
,-4.554684760268886,-5.6423507022254,1.3119045449530091
8.926538091157575,-2.443687739273104,-3.6146928599359534,7.239132955293897
0.40887312856980174,5.697739337020655,8.857680898259467,8.454533479483644
0.8553258390321155,,3.738896839423248,-1.709912700418176
-3.3834491813619483,,-9.106790109827232,-4.043259838508398
9.810146139052137,,2.3259815975927705,8.08636361989776
-9.768527571499375,,-5.756267224090202,4.55977215725648
7.0185710623812305,6.1221457030918245,-4.945445357465719,
-0.5012051096375636,4.814900622502563,-9.003531753023541,4.029739878229092
,-4.195554150534846,7.898562941349098,-7.218161689422809
-9.769373927810905,-0.7663324785952685,,6.463017433086641
4.8881452323439145,,2.4858336969427377,-4.038821117423483
-4.902956952083755,9.268608690650424,-6.845618175369223,
-6.078297799245309,,-8.047354207972731,-3.7305685688855084
2.4029758255644005,,-5.4760179862843295,-5.635238293250953
,-1.833229321226252,4.114044012174071,6.962239084160327
3.0001574090255687,-5.492242573332753,7.92486690463743,-5.975596814375736
3.053465106237006,,-4.310454819121723,-3.2688509634376146
4.58612028861147,3.7792646629611077,4.703197797763947,
3.1936842174790137,-5.260331426846532,,-0.7344414539166433
9.831505387013632,-1.5610313503984514,,3.63105186141501
-8.063496460882993,,3.835404163208471,-2.092380832350786
-2.0555475554378706,,-2.433601414941413,-2.8722476764521865
-3.2014782931929675,,-0.06168897083552771,7.009716064618395
6.510967162283507,-6.025581182625926,,-8.623066579380655
,-4.200788817056919,-7.194797105502017,4.4412233598497775
,3.441056588708772,1.5537137792187767,-5.404243409024314
-1.6805176622818756,-0.006494991486160728,-3.3458004355794575,
-0.003948706787188172,5.697114418222881,-7.10821404595338,
-9.933892637981812,1.596319834703861,,-9.60793287978218
-5.513285912702206,-9.712971692317575,,-4.16651190994854
,-2.684169661340312,9.299118716072677,-1.7661539453731478
4.198776771360421,-3.3969918368661833,5.250136911069925,
4.733960367749063,2.5762100885096206,,-4.551097817790155
-3.9667466809453416,,9.527752018567146,1.5403887803408232
-1.8279967263230077,4.354714973101997,,5.746488051317449
-8.532296927642147,6.444163635277512,7.617280669719641,7.478207335087678
,8.423756128985495,2.0583521444412316,-1.060301905672107
-4.92739597381094,8.528675788253842,,2.9878195979191524
-2.7902749432271374,4.810028280253697,,-6.869070595054383
-4.003558736029387,,-0.32100365391360697,5.905919570042617
4.761765217558764,-4.473968626983458,,-4.164092917746222
-9.125558526419162,-0.499598485386187,,3.093687765854769
2.9755182055286884,8.38033858906114,0.06293400536657323,
,8.372908517912109,-4.98763293851937,-3.349591502588998
