x1,x2,x3,x4
-0.5121814012057886,-3.0798526583967556,,9.599234653726992
,6.63363853613118,-7.417617395581653,-4.576202714043884
7.498756915325679,7.683089765639032,,-3.9530617015969938
5.218582438264887,-2.089626463838239,,3.1471610967207155
0.9670978195323254,8.001449434817054,9.160548771990413,
,-4.554684760268886,-5.6423507022254,1.3119045449530091
8.926538091157575,-2.443687739273104,-3.6146928599359534,7.239132955293897
0.40887312856980174,5.697739337020655,8.857680898259467,8.454533479483644
0.8553258390321155,-8.922188588115816,3.738896839423248,
,3.139446549681855,-9.106790109827232,-4.043259838508398
,-2.098855668044668,2.3259815975927705,8.08636361989776
-9.768527571499375,-8.147715929055488,,4.55977215725648
,6.1221457030918245,-4.945445357465719,-2.8091863652274762
-0.5012051096375636,4.814900622502563,-9.003531753023541,4.029739878229092
,-4.195554150534846,7.898562941349098,-7.218161689422809
-9.769373927810905,-0.7663324785952685,,6.463017433086641
,9.1935382394437,2.4858336969427377,-4.038821117423483
-4.902956952083755,9.268608690650424,-6.845618175369223,
-6.078297799245309,,-8.047354207972731,-3.7305685688855084
2.4029758255644005,-8.332259637661377,-5.4760179862843295,
,-1.833229321226252,4.114044012174071,6.962239084160327
3.0001574090255687,-5.492242573332753,7.92486690463743,-5.975596814375736
,-6.033788658517112,-4.310454819121723,-3.2688509634376146
4.58612028861147,,4.703197797763947,-6.153921232667965
3.1936842174790137,,7.194761008056997,-0.7344414539166433
9.831505387013632,,4.482623870545643,3.63105186141501
-8.063496460882993,-0.13489947108471512,,-2.092380832350786
-2.0555475554378706,6.761514095038766,-2.433601414941413,
-3.2014782931929675,,-0.06168897083552771,7.009716064618395
6.510967162283507,,-1.420250076478414,-8.623066579380655
-2.0083654604874557,-4.200788817056919,-7.194797105502017,
,3.441056588708772,1.5537137792187767,-5.404243409024314
-1.6805176622818756,,-3.3458004355794575,-4.818264620644874
-0.003948706787188172,5.697114418222881,-7.10821404595338,
-9.933892637981812,1.596319834703861,4.4718049871332255,
-5.513285912702206,,-9.878413086327523,-4.16651190994854
-3.318150279958987,-2.684169661340312,,-1.7661539453731478
4.198776771360421,-3.3969918368661833,,-1.3995611616966421
4.733960367749063,,-5.834290825439701,-4.551097817790155
,-9.796977079285043,9.527752018567146,1.5403887803408232
-1.8279967263230077,4.354714973101997,,5.746488051317449
-8.532296927642147,6.444163635277512,7.617280669719641,7.478207335087678
-0.20922924110729824,,2.0583521444412316,-1.060301905672107
,8.528675788253842,0.2729764750855139,2.9878195979191524
-2.7902749432271374,4.810028280253697,6.98522040998979,
-4.003558736029387,,-0.32100365391360697,5.905919570042617
4.761765217558764,,-1.0014718048346118,-4.164092917746222
-9.125558526419162,-0.499598485386187,,3.093687765854769
2.9755182055286884,,0.06293400536657323,7.748824541083671
1.3341887145904856,8.372908517912109,,-3.349591502588998
