x1,x2,x3,x4
-0.5121814012057886,-3.0798526583967556,-9.84726115665322,
3.1068132231758927,6.63363853613118,-7.417617395581653,
7.498756915325679,,3.2729281665870573,-3.9530617015969938
,-2.089626463838239,7.144836613152609,3.1471610967207155
0.9670978195323254,8.001449434817054,9.160548771990413,
-2.8833928142634457,-4.554684760268886,,1.3119045449530091
8.926538091157575,-2.443687739273104,-3.6146928599359534,7.239132955293897
0.40887312856980174,5.697739337020655,8.857680898259467,8.454533479483644
,-8.922188588115816,3.738896839423248,-1.709912700418176
-3.3834491813619483,3.139446549681855,-9.106790109827232,
,-2.098855668044668,2.3259815975927705,8.08636361989776
-9.768527571499375,,-5.756267224090202,4.55977215725648
7.0185710623812305,6.1221457030918245,-4.945445357465719,
-0.5012051096375636,4.814900622502563,-9.003531753023541,4.029739878229092
,-4.195554150534846,7.898562941349098,-7.218161689422809
-9.769373927810905,,-0.6123755622323213,6.463017433086641
4.8881452323439145,,2.4858336969427377,-4.038821117423483
-4.902956952083755,9.268608690650424,-6.845618175369223,
-6.078297799245309,2.341232257384739,,-3.7305685688855084
2.4029758255644005,-8.332259637661377,,-5.635238293250953
-2.581551282174816,,4.114044012174071,6.962239084160327
3.0001574090255687,-5.492242573332753,7.92486690463743,-5.975596814375736
3.053465106237006,-6.033788658517112,,-3.2688509634376146
4.58612028861147,3.7792646629611077,4.703197797763947,
3.1936842174790137,,7.194761008056997,-0.7344414539166433
9.831505387013632,-1.5610313503984514,4.482623870545643,
-8.063496460882993,-0.13489947108471512,,-2.092380832350786
-2.0555475554378706,6.761514095038766,-2.433601414941413,
-3.2014782931929675,-7.352603852527057,-0.06168897083552771,
6.510967162283507,-6.025581182625926,-1.420250076478414,
-2.0083654604874557,-4.200788817056919,,4.4412233598497775
-1.313208592879791,,1.5537137792187767,-5.404243409024314
-1.6805176622818756,-0.006494991486160728,,-4.818264620644874
-0.003948706787188172,5.697114418222881,-7.10821404595338,
-9.933892637981812,1.596319834703861,,-9.60793287978218
-5.513285912702206,-9.712971692317575,,-4.16651190994854
-3.318150279958987,-2.684169661340312,9.299118716072677,
,-3.3969918368661833,5.250136911069925,-1.3995611616966421
4.733960367749063,2.5762100885096206,,-4.551097817790155
-3.9667466809453416,-9.796977079285043,9.527752018567146,
,4.354714973101997,9.158230312360747,5.746488051317449
-8.532296927642147,6.444163635277512,7.617280669719641,7.478207335087678
-0.20922924110729824,,2.0583521444412316,-1.060301905672107
-4.92739597381094,8.528675788253842,0.2729764750855139,
-2.7902749432271374,4.810028280253697,6.98522040998979,
-4.003558736029387,,-0.32100365391360697,5.905919570042617
4.761765217558764,-4.473968626983458,-1.0014718048346118,
-9.125558526419162,-0.499598485386187,,3.093687765854769
,8.38033858906114,0.06293400536657323,7.748824541083671
,8.372908517912109,-4.98763293851937,-3.349591502588998
